t,vx_mm_s,vy_mm_s,wz_rad_s,velocity_mm_s,direction_deg,is_rotation_only,rpm_ref_M1,rpm_ref_M2,rpm_ref_M3,rpm_ref_M4,rpm_meas_M1,rpm_meas_M2,rpm_meas_M3,rpm_meas_M4,err_M1,err_M2,err_M3,err_M4,p_M1,p_M2,p_M3,p_M4,i_M1,i_M2,i_M3,i_M4,motor_sign_M1,motor_sign_M2,motor_sign_M3,motor_sign_M4,duty_ol_base_M1,duty_ol_base_M2,duty_ol_base_M3,duty_ol_base_M4,duty_pi_M1,duty_pi_M2,duty_pi_M3,duty_pi_M4,time_s
1784751744.9895024,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,18.010000228881836,-1.340000033378601,17.399999618530273,-0.7099999785423279,-0.2009419391798594,-1.30112759543496,0.409058671171703,-1.9311276502712331,-0.0703296787129508,-0.455394658402236,0.143170534910096,-0.6758946775949316,5.821499512423694,-2.1948789416881684,7.392719343026095,-3.525348951965052,-1,1,-1,1,-14,-13,-14,-13,-20,-16,-22,-17,6.2197654247283936
1784751745.0095506,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,18.010000228881836,-1.340000033378601,17.399999618530273,-0.7099999785423279,-0.2009419391798594,-1.30112759543496,0.409058671171703,-1.9311276502712331,-0.0703296787129508,-0.455394658402236,0.143170534910096,-0.6758946775949316,5.819691034971076,-2.2065890900470837,7.39640087106664,-3.542729100817493,-1,1,-1,1,-14,-13,-14,-13,-20,-16,-22,-17,6.239813566207886
1784751745.0295143,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,17.81999969482422,-1.6200000047683716,17.6200008392334,-0.5,-0.0109414051222422,-1.0211276240451896,0.189057450468578,-2.141127628813561,-0.0038294917927848,-0.3573946684158163,0.0661701076640023,-0.7493946700847464,5.819592562324975,-2.21577923866349,7.398102388120857,-3.561999249476815,-1,1,-1,1,-14,-13,-14,-13,-20,-16,-21,-17,6.259777307510376
1784751745.0495071,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,17.81999969482422,-1.6200000047683716,17.6200008392334,-0.5,-0.0109414051222422,-1.0211276240451896,0.189057450468578,-2.141127628813561,-0.0038294917927848,-0.3573946684158163,0.0661701076640023,-0.7493946700847464,5.819494089678875,-2.2249693872798963,7.399803905175074,-3.5812693981361368,-1,1,-1,1,-14,-13,-14,-13,-20,-16,-21,-17,6.279770135879517
1784751745.0696082,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,18.36000061035156,-1.3600000143051147,16.40999984741211,-0.3499999940395355,-0.550942320649586,-1.2811276145084465,1.399058442289867,-2.2911276347740257,-0.1928298122273551,-0.4483946650779562,0.4896704548014534,-0.8018946721709089,5.814535608793029,-2.236499535810472,7.412395431155683,-3.601889546849103,-1,1,-1,1,-14,-13,-14,-13,-20,-16,-22,-17,6.299871206283569
1784751745.0895011,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,18.36000061035156,-1.3600000143051147,16.40999984741211,-0.3499999940395355,-0.550942320649586,-1.2811276145084465,1.399058442289867,-2.2911276347740257,-0.1928298122273551,-0.4483946650779562,0.4896704548014534,-0.8018946721709089,5.809577127907183,-2.248029684341048,7.424986957136292,-3.622509695562069,-1,1,-1,1,-14,-13,-14,-13,-20,-16,-22,-17,6.319764137268066
1784751745.1095064,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,18.36000061035156,-1.3600000143051147,16.40999984741211,-0.3499999940395355,-0.550942320649586,-1.2811276145084465,1.399058442289867,-2.2911276347740257,-0.1928298122273551,-0.4483946650779562,0.4896704548014534,-0.8018946721709089,5.804618647021337,-2.259559832871624,7.4375784831169,-3.643129844275035,-1,1,-1,1,-14,-13,-14,-13,-20,-16,-22,-17,6.33976936340332
1784751745.129522,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,17.610000610351562,-2.0799999237060547,17.149999618530273,-0.2399999946355819,0.1990576793504139,-0.5611277051075065,0.659058671171703,-2.4011276341779797,0.0696701877726448,-0.1963946967876272,0.230670534910096,-0.8403946719622927,5.80641016613549,-2.264609982217592,7.443510011157445,-3.664739992982637,-1,1,-1,1,-14,-13,-14,-13,-20,-15,-22,-18,6.359785079956055
1784751745.1495097,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,17.610000610351562,-2.0799999237060547,17.149999618530273,-0.2399999946355819,0.1990576793504139,-0.5611277051075065,0.659058671171703,-2.4011276341779797,0.0696701877726448,-0.1963946967876272,0.230670534910096,-0.8403946719622927,5.808201685249643,-2.2696601315635587,7.4494415391979905,-3.6863501416902382,-1,1,-1,1,-14,-13,-14,-13,-20,-15,-22,-18,6.379772663116455
1784751745.16961,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,17.530000686645508,-2.140000104904175,15.399999618530272,-0.6200000047683716,0.2790576030564686,-0.5011275239093864,2.409058671171703,-2.0211276240451896,0.097670161069764,-0.1753946333682852,0.843170534910096,-0.7073946684158163,5.810713203677151,-2.274170279278743,7.471123067238536,-3.704540290306645,-1,1,-1,1,-14,-13,-14,-13,-20,-15,-22,-17,6.3998730182647705
1784751745.1895072,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,17.530000686645508,-2.140000104904175,15.399999618530272,-0.6200000047683716,0.2790576030564686,-0.5011275239093864,2.409058671171703,-2.0211276240451896,0.097670161069764,-0.1753946333682852,0.843170534910096,-0.7073946684158163,5.81322472210466,-2.278680426993928,7.492804595279082,-3.722730438923052,-1,1,-1,1,-14,-13,-14,-13,-20,-15,-22,-17,6.419770240783691
1784751745.2095163,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,17.530000686645508,-2.140000104904175,15.399999618530272,-0.6200000047683716,0.2790576030564686,-0.5011275239093864,2.409058671171703,-2.0211276240451896,0.097670161069764,-0.1753946333682852,0.843170534910096,-0.7073946684158163,5.815736240532168,-2.283190574709112,7.514486123319627,-3.740920587539459,-1,1,-1,1,-14,-13,-14,-13,-20,-15,-22,-17,6.439779281616211
1784751745.2295573,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,17.479999542236328,-3.0799999237060547,15.3100004196167,-0.6600000262260437,0.3290587474656483,0.4388722948924934,2.499057870085277,-1.9811276025875173,0.1151705616129769,0.1536053032123727,0.874670254529847,-0.6933946609056311,5.818697769259359,-2.279240724055079,7.536977644150395,-3.7587507359627454,-1,1,-1,1,-14,-13,-14,-13,-20,-15,-22,-17,6.45982027053833
1784751745.249501,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,17.479999542236328,-3.0799999237060547,15.3100004196167,-0.6600000262260437,0.3290587474656483,0.4388722948924934,2.499057870085277,-1.9811276025875173,0.1151705616129769,0.1536053032123727,0.874670254529847,-0.6933946609056311,5.82165929798655,-2.275290873401046,7.559469164981162,-3.776580884386034,-1,1,-1,1,-14,-13,-14,-13,-20,-15,-22,-17,6.479763984680176
1784751745.269562,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,17.670000076293945,-3.740000009536743,15.699999809265137,-0.9200000166893004,0.1390582134080311,1.098872380723182,2.10905848043684,-1.721127612124261,0.0486703746928109,0.3846053332531136,0.7381704681528939,-0.6023946642434912,5.822910821907222,-2.265401021974538,7.578450691305093,-3.792071032895152,-1,1,-1,1,-14,-13,-14,-13,-20,-15,-22,-17,6.4998250007629395
1784751745.2895305,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,17.670000076293945,-3.740000009536743,15.699999809265137,-0.9200000166893004,0.1390582134080311,1.098872380723182,2.10905848043684,-1.721127612124261,0.0486703746928109,0.3846053332531136,0.7381704681528939,-0.6023946642434912,5.824162345827894,-2.2555111705480293,7.597432217629024,-3.807561181404271,-1,1,-1,1,-14,-13,-14,-13,-20,-15,-22,-17,6.519793510437012
1784751745.3095286,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,17.670000076293945,-3.740000009536743,15.699999809265137,-0.9200000166893004,0.1390582134080311,1.098872380723182,2.10905848043684,-1.721127612124261,0.0486703746928109,0.3846053332531136,0.7381704681528939,-0.6023946642434912,5.825413869748566,-2.2456213191215206,7.616413743952956,-3.8230513299133895,-1,1,-1,1,-14,-13,-14,-13,-20,-15,-22,-17,6.539791584014893
1784751745.3295152,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,18.26000022888184,-4.659999847412109,15.520000457763672,-1.3200000524520874,-0.4509419391798595,2.018872218598548,2.2890578319383046,-1.3211275763614738,-0.1578296787129508,0.7066052765094918,0.8011702411784065,-0.4623946517265158,5.821355392295947,-2.2274514691541336,7.6370152644404,-3.834941478100643,-1,1,-1,1,-14,-13,-14,-13,-20,-15,-22,-17,6.559778213500977
1784751745.3495266,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,18.26000022888184,-4.659999847412109,15.520000457763672,-1.3200000524520874,-0.4509419391798595,2.018872218598548,2.2890578319383046,-1.3211275763614738,-0.1578296787129508,0.7066052765094918,0.8011702411784065,-0.4623946517265158,5.817296914843329,-2.2092816191867466,7.657616784927844,-3.846831626287896,-1,1,-1,1,-14,-13,-14,-13,-20,-15,-22,-17,6.579789638519287
1784751745.3697295,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,18.670000076293945,-4.170000076293945,15.390000343322754,-1.149999976158142,-0.8609417865919688,1.528872447480384,2.4190579463792226,-1.4911276526554191,-0.3013296253071891,0.5351053566181344,0.8466702812327278,-0.5218946784293966,5.8095484387640015,-2.195521767159423,7.679388306445257,-3.860251775161795,-1,1,-1,1,-14,-13,-14,-13,-20,-15,-23,-17,6.599992513656616
1784751745.389541,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,18.670000076293945,-4.170000076293945,15.390000343322754,-1.149999976158142,-0.8609417865919688,1.528872447480384,2.4190579463792226,-1.4911276526554191,-0.3013296253071891,0.5351053566181344,0.8466702812327278,-0.5218946784293966,5.801799962684674,-2.1817619151320997,7.70115982796267,-3.873671924035694,-1,1,-1,1,-14,-13,-14,-13,-20,-15,-23,-17,6.6198039054870605
1784751745.4095263,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,18.670000076293945,-4.170000076293945,15.390000343322754,-1.149999976158142,-0.8609417865919688,1.528872447480384,2.4190579463792226,-1.4911276526554191,-0.3013296253071891,0.5351053566181344,0.8466702812327278,-0.5218946784293966,5.794051486605347,-2.168002063104776,7.722931349480082,-3.887092072909593,-1,1,-1,1,-14,-13,-14,-13,-19,-15,-23,-17,6.639789342880249
1784751745.4295084,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,18.5,-3.819999933242798,16.209999084472656,-1.0299999713897705,-0.6909417102980235,1.1788723044292366,1.5990592052293202,-1.6111276574237907,-0.2418295986043082,0.4126053065502328,0.559670721830262,-0.5638946800983267,5.787833011212665,-2.1573922123649125,7.737322882327146,-3.901592221826407,-1,1,-1,1,-14,-13,-14,-13,-20,-15,-22,-17,6.65977144241333
1784751745.4495754,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,18.5,-3.819999933242798,16.209999084472656,-1.0299999713897705,-0.6909417102980235,1.1788723044292366,1.5990592052293202,-1.6111276574237907,-0.2418295986043082,0.4126053065502328,0.559670721830262,-0.5638946800983267,5.781614535819982,-2.146782361625049,7.75171441517421,-3.916092370743221,-1,1,-1,1,-14,-13,-14,-13,-20,-15,-22,-17,6.679838418960571
1784751745.4697,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,17.93000030517578,-3.130000114440918,16.329999923706055,-0.949999988079071,-0.1209420154738047,0.4888724856273567,1.4790583659959218,-1.6911276407344902,-0.0423297054158316,0.1711053699695748,0.5176704280985726,-0.5918946742570715,5.780526057680718,-2.142382509254403,7.765025940468174,-3.9313125195098313,-1,1,-1,1,-14,-13,-14,-13,-20,-15,-22,-18,6.699963092803955
1784751745.4895418,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,17.93000030517578,-3.130000114440918,16.329999923706055,-0.949999988079071,-0.1209420154738047,0.4888724856273567,1.4790583659959218,-1.6911276407344902,-0.0423297054158316,0.1711053699695748,0.5176704280985726,-0.5918946742570715,5.779437579541454,-2.1379826568837568,7.778337465762138,-3.9465326682764417,-1,1,-1,1,-14,-13,-14,-13,-20,-15,-22,-18,6.719804763793945
1784751745.5095022,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,17.93000030517578,-3.130000114440918,16.329999923706055,-0.949999988079071,-0.1209420154738047,0.4888724856273567,1.4790583659959218,-1.6911276407344902,-0.0423297054158316,0.1711053699695748,0.5176704280985726,-0.5918946742570715,5.778349101402189,-2.1335828045131104,7.791648991056101,-3.961752817043052,-1,1,-1,1,-14,-13,-14,-13,-20,-15,-22,-18,6.739765167236328
1784751745.5295146,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,17.530000686645508,-2.190000057220459,16.639999389648438,-1.5700000524520874,0.2790576030564686,-0.4511275715931022,1.169058900053539,-1.0711275763614738,0.097670161069764,-0.1578946500575857,0.4091706150187386,-0.3748946517265158,5.7808606198296975,-2.1376429526574485,7.802170521156583,-3.971392965230305,-1,1,-1,1,-14,-13,-14,-13,-20,-15,-22,-17,6.759777545928955
1784751745.5495238,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,17.530000686645508,-2.190000057220459,16.639999389648438,-1.5700000524520874,0.2790576030564686,-0.4511275715931022,1.169058900053539,-1.0711275763614738,0.097670161069764,-0.1578946500575857,0.4091706150187386,-0.3748946517265158,5.783372138257206,-2.1417031008017866,7.812692051257065,-3.9810331134175594,-1,1,-1,1,-14,-13,-14,-13,-20,-15,-22,-17,6.779786825180054
1784751745.5697072,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,16.56999969482422,-2.2100000381469727,17.530000686645508,-2.680000066757202,1.2390585948777575,-0.4311275906665885,0.2790576030564686,0.0388724379436409,0.4336705082072152,-0.150894656733306,0.097670161069764,0.0136053532802743,5.794523665611106,-2.1455832491177858,7.815203569684573,-3.9806832614760657,-1,1,-1,1,-14,-13,-14,-13,-20,-15,-22,-17,6.7999701499938965
1784751745.589534,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,16.56999969482422,-2.2100000381469727,17.530000686645508,-2.680000066757202,1.2390585948777575,-0.4311275906665885,0.2790576030564686,0.0388724379436409,0.4336705082072152,-0.150894656733306,0.097670161069764,0.0136053532802743,5.805675192965006,-2.149463397433785,7.817715088112081,-3.980333409534573,-1,1,-1,1,-14,-13,-14,-13,-20,-15,-22,-17,6.819797039031982
1784751745.6095316,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,16.56999969482422,-2.2100000381469727,17.530000686645508,-2.680000066757202,1.2390585948777575,-0.4311275906665885,0.2790576030564686,0.0388724379436409,0.4336705082072152,-0.150894656733306,0.097670161069764,0.0136053532802743,5.816826720318906,-2.153343545749784,7.820226606539589,-3.97998355759308,-1,1,-1,1,-14,-13,-14,-13,-20,-15,-22,-17,6.839794635772705
1784751745.6295204,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,16.360000610351562,-2.2300000190734863,17.709999084472656,-4.139999866485596,1.449057679350414,-0.4111276097400749,0.0990592052293202,1.4988722376720345,0.5071701877726449,-0.1438946634090262,0.034670721830262,0.524605283185212,5.829868239433059,-2.1570436942374447,7.821118139386653,-3.966493707454032,-1,1,-1,1,-14,-13,-14,-13,-20,-15,-22,-16,6.859783411026001
1784751745.6495128,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,16.360000610351562,-2.2300000190734863,17.709999084472656,-4.139999866485596,1.449057679350414,-0.4111276097400749,0.0990592052293202,1.4988722376720345,0.5071701877726449,-0.1438946634090262,0.034670721830262,0.524605283185212,5.842909758547213,-2.1607438427251053,7.822009672233716,-3.9530038573149833,-1,1,-1,1,-14,-13,-14,-13,-20,-15,-22,-16,6.879775762557983
1784751745.6697347,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,15.979999542236328,-2.4600000381469727,18.51000022888184,-4.480000019073486,1.8290587474656483,-0.1811275906665885,-0.7009419391798595,1.838872390259925,0.6401705616129769,-0.0633946567333059,-0.2453296787129508,0.6436053365909737,5.859371287274404,-2.162373991041105,7.815701194781098,-3.936454005802644,-1,1,-1,1,-14,-13,-14,-13,-20,-15,-22,-16,6.899997711181641
1784751745.6895325,25.811207247803477,0.0,0.12,25.811207247803477,0.0,0,17.809058289701976,-2.641127628813561,17.809058289701976,-2.641127628813561,15.979999542236328,-2.4600000381469727,18.51000022888184,-4.480000019073486,1.8290587474656483,-0.1811275906665885,-0.7009419391798595,1.838872390259925,0.6401705616129769,-0.0633946567333059,-0.2453296787129508,0.6436053365909737,5.875832816001594,-2.1640041393571043,7.809392717328479,-3.919904154290305,-1,1,-1,1,-14,-13,-14,-13,-21,-15,-22,-16,6.919795513153076
